LOC#,Site,Name,PilotIdentifierList,OperatorExtension,BusinessHoursWelcomeGreetingFilename,BusinessHoursMainMenuCustomPromptFilename,BusinessHoursKeyMapping,BusinessHoursKeyMappingEnabled,AfterHoursWelcomeGreetingFilename,AfterHoursMainMenuCustomPromptFilename,AfterHoursKeyMapping,AfterHoursKeyMappingEnabled
344, Lincoln HS,344-UMAA-01-Records_English,0,0,silence.wav,344-UMAA-03-Record-English.wav,"1,Registrar,2104,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
344, Lincoln HS,344-UMAA-02-Records_Spanish,0,0,silence.wav,344-UMAA-03-Record-Spanish-2019.wav,"1,Register,2104,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
344, Lincoln HS,344-UMAA-01-Counseling_English,0,0,silence.wav,344-UMAA-05-Counseling-English-2022.wav,"1,Counselor 1,2628,,,,,,,; 2,Counselor 2,3602,,,,,,,; 3,Counselor 3,2624,,,,,,,; 4,Counselor 4,2627,,,,,,,; 5,Counselor 5,2625,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
344, Lincoln HS,344-UMAA-01-Departments_English,0,3012,silence.wav,344-UMAA-08-Departments-English-2022.wav,"1,Cafeteria,1403,,,,,,,; 2,Plant Operations,1411,,,,,,,; 3,After School,2672,,,,,,,; 4,Athletic Director,3402,,,,,,,; 5,School Site Tech,2134,,,,,,,; 6,Financial Clerk,2127,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
344, Lincoln HS,344-UMAA-02-Parent_Spanish,0,0,0,0,0,FALSE,0,0,0,FALSE
344, Lincoln HS,344-UMAA-02-Departments_Spanish,0,3012,silence.wav,344-UMAA-08-Departments-Spanish-2022.wav,"1,Cafeteria,1403,,,,,,,; 2,Plant Opreation,1411,,,,,,,; 3,IMIN after school,2672,,,,,,,; 4,Athletic Director,3402,,,,,,,; 5,School Site Tech,2134,,,,,,,; 6,Financial Clerck,2127,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
344, Lincoln HS,344-UMAA-02-Main_Spanish,0,2146,silence.wav,344-UMAA-01-Main-Spanish-2019.wav,"2,attendance,,344-UMAA-02-Attendance_Spanish,,,,,,; 3,record,,344-UMAA-02-Records_Spanish,,,,,,; 4,Nurse,,344-UMAA-02-Nurse_Spanish,,,,,,; 5,Counseling,,344-UMAA-02-Counseling_Spanish,,,,,,; 6,administration,,344-UMAA-02-Administration_Spanish,,,,,,; 7,Parent Welcome Center,2146,,,,,,,; 8,other department,,344-UMAA-02-Departments_Spanish,,,,,,; 9,School Information,,,344-UMAA-09-School-Hours-Spanish-2022.wav,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
341, MTM Middle,341-UMAA-01-Main_English,803413000,0,Initial (1).wav,Prompts (1).wav,"1,Spanish,803413003,,,,,,,; 2,Attendance,803413004,,,,,,,; 3,Nurse,803413050,,,,,,,; 4,Counselor,803413010,,,,,,,; 5,Administration,803413003,,,,,,,",TRUE,0,0,0,FALSE
141, Hawthorne El,141-UMAA-02-Main_Spanish,0,3021,silence.wav,141-Main-spainsh-night.wav,"2,Attendance,3021,,,,,,,; 3,Nurse,3050,,,,,,,; 4,Administration,3020,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
141, Hawthorne El,141-UMAA-01-Main_English,3000,3021,silence.wav,141-Main-English-day.wav,"1,Spanish,,141-UMAA-02-Main_Spanish,,,,,,; 2,Attandence,3021,,,,,,,; 3,Nurse,3050,,,,,,,; 4,administration,3020,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto,,141-UMAA-03-Main_English_Night,,,,,,",TRUE
#VALUE!,#VALUE!,Employee Benefits,8130,0,Emp Benefits Day 4-11-22.wav,silence2.wav,"1,Benefits Voicemail,7470,,,,,,,; -,Queue 5730 - Agents,5730,,,,,,,",,Emp Benefits Night.wav,silence2.wav,"-,Emp Benefits VM Box,7470,,,,,,,",TRUE
#VALUE!,#VALUE!,ED CTR MAIN AA MITEL,8000,0,Ed Ctr Main Greeting 9-16-21.wav,silence.wav,"1,Spanish,,Ed Center Main Spanish AA,,,,,,; 2,Directions,,,Directions Main English.wav,,,,,; 3,Spec Ed,7700,,,,,,,; 4,Enrollment Options,5672,,,,,,,; 5,HR Main AA,,Human Resources AA Main Mitel,,,,,,; 6,Employment Verification,,HR Employment Verification,,,,,,; 7,Replay Options,,ED CTR MAIN AA MITEL,,,,,,; 8,Live Answer,8072,,,,,,,",TRUE,Ed Ctr Main Greeting 9-16-21.wav,silence.wav,0,FALSE
#VALUE!,#VALUE!,Human Resources AA Main Mitel,0,0,HR Menu off 8000 8-23-23.wav,silence2.wav,"1,Recruitement,8037,,Recruitement 11-15-2021.wav,,,,,; 2,Sub Desk SAMS,8090,,,,,,,; 3,Employee Benefits,8130,,,,,,,; 4,Payroll,7736,,,,,,,; 5,Credential Srvs,8008,,Credentials Srvs 9-15-2022.wav,,,,,; 6,Salary Placement,8253,,Salary Placement 9-15-22.wav,,,,,; 7,Leave of Abesense,7018,,Leaves of Absense 9-15-22.wav,,,,,; 8,Return to 8000,8000,,,,,,,; 9,Repeat HR Menu Options,,Human Resources AA Main Mitel,,,,,,; -,HR Representative,8216,,,,,,,",TRUE,HR Manu off 8000 8-23-23.wav,Ed Ctr HR Main AA 7-23-18.wav,0,FALSE
#VALUE!,#VALUE!,HR SAMS AA 8090,8090,0,SAMS DAY - 8090 11-10-2021.wav,silence.wav,"1,SAMS Agent Path,8090,,,,,,,; -,SAMS Agent Time Out,8090,,,,,,,",,SAMS NIGHT - 8090 11-10-2021.wav,silence.wav,"-,SAMS Night,,,SAMS Night Revised Hrs.wav,,,,,",TRUE
#VALUE!,#VALUE!,HR Employment Verification,8088,0,Employment Verification 7258088.wav,silence.wav,"1,Employment Verification Path,8048,,,,,,,",,Employment Verification 7258088.wav,silence.wav,"1,Employment Verification Path,8048,,,,,,,",TRUE
#VALUE!,#VALUE!,HR Hotline Direct Dial 8089,8089,0,HR Greeting - 8089 Day 08-23-23.wav,silence.wav,"-,HR Hotline Agent,8216,,,,,,,",,HR Greeting - 8089 Night 08-23-23.wav,silence.wav,"-,HR Services,,,H.R. Hotline 8089 Night 2.wav,,,,,",TRUE
#VALUE!,#VALUE!,Human Rexources TB Testing,7025,0,TB Testing Referral Line 7025.wav,silence.wav,"-,Human Resources TB Testing,7925,,,,,,,",,silence2.wav,silence.wav,"-,TB Testing Night,,,TB Testing Hotline Night.wav,,,,,",TRUE
#VALUE!,#VALUE!,Ed Center Main Spanish AA,0,0,6197258000 Spanish 8-12-2021.wav,silence2.wav,"1,Enrollment Options,5672,,,,,,,; 2,Special Ed,7700,,,,,,,; 3,Human Resources AA,,Human Resources AA Main Mitel,,,,,,",TRUE,6197258000 Spanish 8-12-2021.wav,silence2.wav,0,FALSE
141, Hawthorne El,141-UMAA-04-Main_Spanish_Night,0,3021,silence.wav,141-Main-spainsh-day.wav,"2,Record,3021,,,,,,,; 3,Nurse,3050,,,,,,,; 4,Admin,3020,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
#VALUE!,#VALUE!,Telcomm menu,0,0,0,0,"1,TJ,809925429,,,,,,,; 2,IGOR,809925428,,,,,,,; 3,ROBERT,809925488,,,,,,,; 4,AMANDA,809925433,,,,,,,",TRUE,0,0,0,FALSE
#VALUE!,#VALUE!,DATACOMM MENU,0,0,Datacomm test wav.wav,0,"1,AB,809925427,,,,,,,; 2,AN,809925445,,,,,,,; 3,PABLO,809925436,,,,,,,",TRUE,0,0,0,FALSE
#VALUE!,#VALUE!,tELCOMM tEST umma,0,0,data comm sub att wave.wav,0,0,FALSE,0,0,0,FALSE
125, Zamorano El,125-UMAA-01-Main_Spanish,0,801253010,silence.wav,125-UMAA-01-Main_Spanish061818.wav,"1,SpanishSpeaker,801253011,,,,,,,; 4,Attendance,801253055,,,,,,,; 5,Nurse,801253055,,,,,,,; 6,AdminOffice,801253071,,,,,,,; 7,Repeat Message,,125-UMAA-01-Main_Spanish,,,,,,",TRUE,silence.wav,0,0,FALSE
062, Cherokee El,062-UMAA-01-cher-Main-English-And-Spanish,3400,3990,Silent.wav,Cherokee Point Main Greeting English and Spanish 2022.wav,0,FALSE,Silent.wav,0,0,FALSE
0324,#N/A,0324-UMAA-01-Counsoler,0,0,silence.wav,Roosevelt_MS_counselor.wav,"1,6th grade Counselor,3028,,,,,,,; 2,7th grade counselor,3029,,,,,,,; 3,8th grade counselor,3027,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
287, Washington El,287-UMAA02SpanishMain,0,802873000,silence.wav,287-UMAA-Spanish082218.1.wav,"2,Atendance,802873023,,,,,,,; 3,Nurse,802873050,,,,,,,; 4,Counseling,802873055,,,,,,,; 5,ChildDevelopment,802872021,,,,,,,; 6,Cafeteria,802873060,,,,,,,; 7,Prime Time,802873075,,,,,,,",,silence.wav,silence.wav,"-,Closed Spanish,,287-UMAA-04-Main_Spanish_Night,,,,,,",TRUE
141, Hawthorne El,141-UMAA-03-Main_English_Night,0,3021,silence.wav,141-Main-English-night.wav,"1,Spanish,,141-UMAA-04-Main_Spanish_Night,,,,,,; 2,Recored,3021,,,,,,,; 3,Nurse,3050,,,,,,,; 4,Adminsistration,3020,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
324, Roosevelt Jr,324-UMAA-01-Main_English,3000,7002,silence.wav,324-UMAA-01-Main-English-2024.wav,"1,attendance,3022,,,,,,,; 2,enrollment,3021,,,,,,,; 3,parent portal,3020,,,,,,,; 4,administrative assistant,3027,,,,,,,; 5,health office,3050,,,,,,,; 6,library,3070,,,,,,,; 7,financial clerk,3029,,,,,,,; 8,counseling office,3089,,,,,,,; 9,School Information,,,324-UMAA-09-Information-English-2024.wav,,,,,",,silence.wav,silence.wav,"-,School Closed,,324-UMAA-03-Main_English_Night,,,,,,",TRUE
324, Roosevelt Jr,324-UMAA-02-Main_Spanish,0,3020,silence.wav,324-UMAA-01-Main-Spanish-2020.wav,"2,Attendance,3022,,,,,,,; 3,Enrollment,3021,,,,,,,; 4,User Information / Powerschool,3020,,,,,,,; 5,Administrativ Assistant,3027,,,,,,,; 6,Nurse,3050,,,,,,,; 7,IB Coordinator,3075,,,,,,,; 8,Financial Clerk,3026,,,,,,,",TRUE,silence.wav,silence.wav,"-,Spainish Close,,324-UMAA-04-Main_Spanish_Night,,,,,,",FALSE
324, Roosevelt Jr,324-UMAA-04-Main_Spanish_Night,0,0,silence.wav,RooseveltMS_ClosedV2.wav,0,FALSE,silence.wav,0,0,FALSE
#VALUE!,#VALUE!,Cert and Class Applications,8195,0,Cert and Class Staffing DAY 7-23-18.wav,silence2.wav,"1,HR Recruitment,7486,,,,,,,; 2,Return to HR Main AA,,Human Resources AA Main Mitel,,,,,,",TRUE,Cert and Class Staffing NIGHT 7-23-18.wav,silence2.wav,0,FALSE
0312,#N/A,0312-UMAA-01-Main_English,3000,0,silence.wav,312-UMAA-01-Main-English-2021.wav,"1,Spanish,,0312-UMAA-02-Main_Spanish,,,,,,; 4,Attendance,3021,,,,,,,; 5,Enrollement,3020,,,,,,,; 6,Nurse,3051,,,,,,,; 7,Conseling,,0312-UMAA-05-Main-Counselors,,,,,,; 8,Administrator,,0312-UMAA-05-Main-Admin,,,,,,; 9,Cafeteria,3060,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
0312,#N/A,0312-UMAA-02-Main_Spanish,0,0,silence.wav,312-UMAA-01-Main-Spanish-2021.wav,"4,Attendance,3021,,,,,,,; 5,Enrollement,3020,,,,,,,; 6,Nurse,3051,,,,,,,; 7,Conseling,,0312-UMAA-05-Spainsh-Counselors,,,,,,; 8,Administrator,,0312-UMAA-05-Spanish-Admin,,,,,,; 9,Cafeteria,3060,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
324, Roosevelt Jr,324-UMAA-03-Main_English_Night,0,0,silence.wav,RooseveltMS_ClosedV2.wav,"2,attendance,3023,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
0312,#N/A,0312-UMAA-05-Main-Counselors,0,0,silence.wav,312-UMAA-07-Counselor-English-2021.wav,"1,Counselor 1,3039,,,,,,,; 2,Counselor 2,3036,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
128, Golden Hills El,128-UMAA-01-Main-02-Spanish,0,3502,silence.wav,128-UMAA-01-Main-Spanish-2021 (2).wav,"1,Health,3050,,,,,,,; 2,Main Office,3502,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
346, Madison HS,346-UMAA-04-Main_Spanish,0,6001,silence.wav,346-UMAA-01-Main-Spanish-2023.wav,"2,Attendance,3039,,,,,,,; 4,Tansportation & Counseling,3038,,,,,,,; 5,Regristrar,3022,,,,,,,; 6,Health Office,3050,,,,,,,; 7,Financial,3049,,,,,,,; 8,Administration,3010,,,,,,,; -,Front Office,6001,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
350, Mission Bay HS,350-MissionBayHS-English-part1,0,3020,silence.wav,Main Greeting English.wav,"1,Spanish,,350-MissionBayHS-Spanish-part1,,,,,,; 2,Cafeteria,3062,,,,,,,; 3,Attendance,3032,,,,,,,; 4,Counseling,,350-MissionBayHS-English-part2,,,,,,; 5,IB Coordinator,2213,,,,,,,; 6,School Records,3022,,,,,,,; 7,Nurse,3050,,,,,,,; 8,Finance Office,3047,,,,,,,; 9,Athletic Director,2273,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
350, Mission Bay HS,350-MissionBayHS-Spanish-part1,0,0,silence.wav,Main Greeting Spanish.wav,"2,Cafeteria,3062,,,,,,,; 3,Attendance,3032,,,,,,,; 4,Counseling,,350-MissionBayHS-Spanish-part2,,,,,,; 5,IB Coordinator,2213,,,,,,,; 6,School Records,3022,,,,,,,; 7,Nurse,3050,,,,,,,; 8,Finance Office,3047,,,,,,,; 9,Athletic Director,2273,,,,,,,",FALSE,silence.wav,silence.wav,0,FALSE
350, Mission Bay HS,350-MissionBayHS-English-part2,0,0,silence.wav,Counselor Greeting English.wav,"1,Gloria Fernandez,3035,,,,,,,; 2,Erik Gonzalez,3038,,,,,,,; 3,Caroline Karoczkai,3037,,,,,,,; 4,Jen Cannon,3039,,,,,,,; 5,Joana Pieper,2092,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
350, Mission Bay HS,350-MissionBayHS-Spanish-part2,0,0,silence.wav,Counselor Greeting Spanish.wav,"1,Gloria Fernandez,3035,,,,,,,; 2,Erik Gonzalez,3038,,,,,,,; 3,Caroline Karoczkai,3037,,,,,,,; 4,Jen Cannon,3039,,,,,,,; 5,Joana Pieper,2092,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
365, Kieller Mdl,365-UMAA-01-Main_English,803652100,803653502,365-UMAA-01Main_English.1.wav,365-UMAA-01Main_English.1.wav,"1,Spanish,,365-UMAA-01-Main_Spanish,,,,,,; 2,Attendance,803653012,,,,,,,; 3,Enrollment-Records,803653017,,,,,,,; 4,Health Office,803653013,,,,,,,; 5,HR Finances,803653014,,,,,,,; 6,Extended Day Program,803653026,,,,,,,; 8,Repeat Menu,,365-UMAA-01-Main_English,,,,,,; 9,School Information,,,365-UMAA-02-Schoolhours_ English.wav,,,,,; -,Repeat,,365-UMAA-01-Main_English,,,,,,",TRUE,365-UMAA-01Main_English.1.wav,365-UMAA-01Main_English.1.wav,0,FALSE
365, Kieller Mdl,365-UMAA-01-Main_Spanish,0,803653012,365-UMAA-01Main_Spanish.1.wav,365-UMAA-01Main_Spanish.1.wav,"2,Attendance,803653012,,,,,,,; 3,Enrollment & Records,803653017,,,,,,,; 4,Health Office,803653013,,,,,,,; 5,HR Finance,803653014,,,,,,,; 6,Extended Day Program,803653026,,,,,,,; 8,Repeat Menu,,365-UMAA-01-Main_Spanish,,,,,,; 9,School Information,,,365-UMAA-02-Schoolhours_ Spanish.wav,,,,,; -,Repeat,,365-UMAA-01-Main_Spanish,,,,,,",TRUE,365-UMAA-01Main_Spanish.1.wav,365-UMAA-01Main_Spanish.1.wav,0,FALSE
340, Kearny HS,340-UMAA-01-Main_English,0,3020,silence.wav,UMAA-English.wav,"1,Spanish,,340-UMAA-01-Main_Spanish,,,,,,; 2,Attendance,3020,,,,,,,",TRUE,silence.wav,0,0,FALSE
340, Kearny HS,340-UMAA-01-Main_Spanish,0,0,0,UMAA-Spanish.wav,"2,Attendance,3021,,,,,,,",FALSE,0,0,0,FALSE
340, Kearny HS,340-Kearny-Main-English,3000,3020,silence.wav,340-UMAA-01-Main-English-2022.wav,"1,Spanish,,340-Kearny-Main-Spanish,,,,,,; 2,BST,,340-Kearny-02-BST-Main-English,,,,,,; 3,SCC,,340-Kearny-03-SCC-English,,,,,,; 4,DMD,,340-Kearny-04-DMD-English,,,,,,; 5,EID,,340-Kearny-05-EID-English,,,,,,; 6,Nurse,3050,,,,,,,; 7,Regristar,3413,,,,,,,; 8,Athletic Director,3026,,,,,,,; 9,Departments,,340-Kearny-09-Departments-English,,,,,,",TRUE,silence.wav,0,0,FALSE
340, Kearny HS,340-Kearny-Main-Spanish,0,3020,silence.wav,340-UMAA-01-Main-Spanish-2022.wav,"2,BST,,340-Kearny-02-BST-Main-Spanish,,,,,,; 3,SCC,,340-Kearny-03-SCC-Spanish,,,,,,; 4,DMD,,340-Kearny-04-DMD-Spanish,,,,,,; 5,EID,,340-Kearny-05-EID-Spanish,,,,,,; 6,Nurse,3050,,,,,,,; 7,Regristar,3413,,,,,,,; 8,Athletic Director,3026,,,,,,,; 9,departments,,340-Kearny-09-Departments-Spanish,,,,,,",TRUE,silence.wav,0,0,FALSE
356, San Diego High,356-UMAA-01-Main_English,3000,7002,silence.wav,356-UMAA-01-Main-English-2024.wav,"1,Spanish Option,,356-UMAA-01-Main_Spainsh,,,,,,; 2,Attendance,7001,,,,,,,; 3,Counseling,3028,,,,,,,; 4,Health Office,7005,,,,,,,; 5,Regristrar,3024,,,,,,,; 6,Financial,3023,,,,,,,; 7,Athletic Director,3341,,,,,,,; 8,ASB,2952,,,,,,,; 9,Senior,3106,,,,,,,; -,Operator,7002,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
356, San Diego High,356-UMAA-01-Main_Spainsh,0,7002,silence.wav,356-UMAA-02-Main-Spanish-2024.wav,"2,Attendance,7001,,,,,,,; 3,Counseling,3028,,,,,,,; 4,Health Office,7005,,,,,,,; 5,Regristrar,3024,,,,,,,; 6,Finance,3023,,,,,,,; 7,Athletic Director,3341,,,,,,,; 8,ASB,2952,,,,,,,; 9,Senior,3106,,,,,,,; -,Operator,7002,,,,,,,",TRUE,silence.wav,0,0,FALSE
324, Roosevelt Jr,324-UMAA-01-Main_Spainsh_Night,0,3022,silence.wav,916198180040 (30 seconds) Voice Mail-04.wav,"-,School Close,3022,,,,,,,",TRUE,silence.wav,0,0,FALSE
356, San Diego High,356-UMAA-01-Main_English_Night,0,3022,silence.wav,916198180040 (18 seconds) Voice Mail-02.wav,"1,Spanish night,,324-UMAA-01-Main_Spainsh_Night,,,,,,; -,School Close,3022,,,,,,,",TRUE,silence.wav,0,0,FALSE
206, Miller El,206-UMAA-01-Main_English,3000,3020,silence.wav,206-UMAA-01-Main-English-2021.wav,"2,Attendance,3022,,,,,,,; 3,Enrollment,3021,,,,,,,; 4,School-nurse,3051,,,,,,,; 5,Coun-office,3026,,,,,,,; 6,Cafe,3060,,,,,,,; -,Operator,3020,,,,,,,",TRUE,silence.wav,0,0,FALSE
206, Miller El,206-UMAA-01-Main_English_Night,0,0,0,0,0,FALSE,0,0,0,FALSE
206, Miller El,206-UMAA-01-Main_Spainsh,0,3021,silence.wav,_Options-Spanish.wav,"1,Office,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
206, Miller El,206-UMAA-01-Main_Spainsh_Night,0,0,0,0,0,FALSE,0,0,0,FALSE
364, Riley Schl,364-UMAA-01-Main_English,3000,3990,silence.wav,364RileyCallTree.wav,"2,enrolment,3013,,,,,,,; 3,Mental,3035,,,,,,,; 4,Nurse,3051,,,,,,,; 5,Records,3990,,,,,,,; -,Operator,3990,,,,,,,",TRUE,silence.wav,0,0,FALSE
364, Riley Schl,364-UMAA-01-Main_English_Night,0,0,0,0,0,FALSE,0,0,0,FALSE
364, Riley Schl,364-UMAA-01-Main_Spainsh,0,0,0,0,0,FALSE,0,0,0,FALSE
364, Riley Schl,364-UMAA-01-Main_Spainsh_Night,0,0,0,0,0,FALSE,0,0,0,FALSE
230, Rosa Parks El,230-UMAA-01-Main_Spainsh,0,3020,silence.wav,230-UMAA-01-Main-Spanish-2021.wav,"2,attendance,3021,,,,,,,; 3,enrollment,3022,,,,,,,; 4,nurse,3051,,,,,,,; 5,Parent,3031,,,,,,,; 6,PricipalAssit,3023,,,,,,,; 7,SocialWork,3044,,,,,,,; 8,Cafee,3060,,,,,,,; 9,Preschool,2694,,,,,,,; -,Operator,3020,,,,,,,",TRUE,silence.wav,0,0,FALSE
230, Rosa Parks El,230-UMAA-01-Main_English,3000,3020,silence.wav,230-UMAA-01-Main-English-2021.wav,"1,Spanish,,230-UMAA-01-Main_Spainsh,silence.wav,,,,,; 2,Attendance,3021,,,,,,,; 3,Enrollment,3022,,,,,,,; 4,Nurse,3051,,,,,,,; 5,ParentCenter,3031,,,,,,,; 6,PrincipalAssit,3023,,,,,,,; 7,SocialWork,3044,,,,,,,; 8,Cafee,3060,,,,,,,; 9,Preschool,2694,,,,,,,; -,Operator,3020,,,,,,,",TRUE,silence.wav,0,0,FALSE
303, Challenger Jr,303-UMAA-01-Main_English,3000,3023,silence.wav,Challenger Main Tree English.wav,"2,2,,Option 2 - English,,,,,,; 3,3,,Option 3 - English,,,,,,; 4,4,,Option 4 - English,,,,,,; 5,5,,Option 5 - English,,,,,,; 6,Option 6,,Option 6 - English,,,,,,; 7,7,3060,,,,,,,; 8,8,,Option 8 - English,,,,,,; -,Operator,3023,,,,,,,",TRUE,silence.wav,0,0,FALSE
Option 5 ,#N/A,Option 5 - English,0,0,silence.wav,Option 5.wav,"1,Nurse,3050,,,,,,,; 2,Health tech,3051,,,,,,,",TRUE,silence.wav,0,0,FALSE
Option 2 ,#N/A,Option 2 - English,0,0,silence.wav,Option 2.wav,"1,Absence,3021,,Chall-Absenceonly.wav,,,,,; 2,Attendance,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
Option 3 ,#N/A,Option 3 - English,0,0,silence.wav,303-Chalenger Option 3 english.wav,"1,Registration,3022,,,,,,,; 2,Fatima Haghi (A-G),3035,,,,,,,; 3,An Vo (H-N),3033,,,,,,,; 4,Stephanie Hosking (O-Z),3034,,,,,,,",TRUE,silence.wav,0,0,FALSE
Option 8 ,#N/A,Option 8 - English,0,0,silence.wav,303-Challenger Option 8 English.wav,"1,Site Tech,3036,,,,,,,; 2,Finance Office,3037,,,,,,,; 3,Psychologist,3072,,,,,,,; 4,Custodial,3065,,,,,,,; 5,SPL,2506,,,,,,,",TRUE,silence.wav,0,0,FALSE
Option 4 ,#N/A,Option 4 - English,0,0,silence.wav,Option 4.wav,"1,Admin Assist,3020,,,,,,,; 2,Principal,3020,,,,,,,; 3,Vice Principal,3002,,,,,,,",TRUE,silence.wav,0,0,FALSE
364, Riley Schl,364-UMAA-02-Main_English,3340,0,silence.wav,0,"-,Operator,3023,,,,,,,",TRUE,silence.wav,0,0,FALSE
317, Muirlands Mdl,317-UMAA-01-Main_English,3000,3021,silence.wav,317-UMAA-01-Main-English-2020.wav,"1,Spanish,,317-UMAA-01-Main_Spanish,,,,,,; 2,Attendance,3022,,,,,,,; 3,Enrollment,3021,,,,,,,; 4,Health,3050,,,,,,,; 5,Financial,3037,,,,,,,; 6,site,3025,,,,,,,; 7,Admin,3020,,,,,,,; 8,Counselors,,317-UMAA-02-Counselors-English-2020,,,,,,; 9,Cafeteria,3060,,,,,,,",TRUE,silence.wav,0,0,FALSE
317, Muirlands Mdl,317-UMAA-01-Main_Spanish,0,3021,silence.wav,317-UMAA-01-Main-Spanish-2020.wav,"2,Attendance,3022,,,,,,,; 3,records,3021,,,,,,,; 4,Health,3050,,,,,,,; 5,Financial,3037,,,,,,,; 6,Site,3025,,,,,,,; 7,admin,3020,,,,,,,; 8,Counselors,,317-UMAA-02-Counselors-Spanish-2020,,,,,,; 9,Cafeteria,3060,,,,,,,",TRUE,silence.wav,0,0,FALSE
304, Correia Jr,304-UMAA-01-Main_English,3000,3020,silence.wav,CorreiaMain English.wav,"1,Attendance,3023,,,,,,,; 2,Spanish,,304-UMAA-01-Main_Spanish,,,,,,; 3,Nurse,,304-Nurse English,,,,,,; 4,Counselors,,304-Counselor English,,,,,,; 5,Finance,3014,,,,,,,; 6,Library,3070,,,,,,,; 7,Cafee,3060,,,,,,,; 8,Vice-Prin,3012,,,,,,,; 9,PrincipalAdmin,3021,,,,,,,; -,Operator,3020,,,,,,,",TRUE,silence.wav,0,0,FALSE
311, Lewis Mdl,311-UMAA-01-Main_English,3000,6003,silence.wav,LewisDayMainEnglish.wav,"1,Spanish,,311-UMAA-01-Main_Spanish,,,,,,; 4,Attendance,3020,,,,,,,; 5,Fibancial,3025,,,,,,,; 6,Health,3050,,,,,,,; 7,Counselors,,311-Counselor English,,,,,,; 8,Vice Principal,3024,,,,,,,; 9,Principal,3021,,,,,,,; -,Operator,6003,,,,,,,",,silence.wav,LewisNightMainEnglish.wav,"4,Attendance,3020,,,,,,,; 5,Finacial,3025,,,,,,,; 6,Health,3050,,,,,,,; 7,Counselors,,311-Counselor English,,,,,,; 8,Vice-Prn,3024,,,,,,,; 9,Princioal,3021,,,,,,,; -,OPERATOR,6003,,,,,,,",TRUE
304, Correia Jr,304-UMAA-01-Main_Spanish,0,3020,silence.wav,CorreiaMain Spanish.wav,"1,Attendant,3023,,,,,,,; 3,Nurse,,304-Nurse Spanish,,,,,,; 4,Counselors,,304-Counselor Spanish,,,,,,; 5,Finance,3014,,,,,,,; 6,Library,3070,,,,,,,; 7,Cafee,3060,,,,,,,; 8,Vice-Prin,3012,,,,,,,; 9,PrinAdmin,3021,,,,,,,; -,Operator,3020,,,,,,,",TRUE,silence.wav,0,0,FALSE
320, Pacific Beach Mdl,320-UMAA-01-Main_English,3000,6003,silence.wav,Pb-MS-Main-English-9-20.wav,"1,Spanish,,320-UMAA-01-Main_Spanish,,,,,,; 2,Attendant,6003,,,,,,,; 3,Counselor,,320-Counselors-English,,,,,,; 4,Health,3050,,,,,,,; 5,Financial,3026,,,,,,,; 6,Student,3038,,,,,,,; 7,Adnin-Assit,3020,,,,,,,; -,Operator,6003,,,,,,,",TRUE,silence.wav,0,0,FALSE
004, Alcott El,004-UMAA-01-Main_English,3000,3021,silence.wav,Main Greeting - English.wav,"1,Spanish,3021,,,,,,,; 2,Attendance,3021,,,,,,,; 3,Principal Secretary,3020,,,,,,,; 4,School Counselor,3023,,,,,,,; 5,Infant Toddler Program,,004-Sub Tree English,,,,,,; 6,Custodian,3071,,,,,,,; -,Operator,3020,,,,,,,",TRUE,silence.wav,0,0,FALSE
313, Marston Mdl,313-UMAA-01-Main_English,3000,3062,silence.wav,Marston Middle English Greeting 2023-24.wav,"1,Spanish,,313-UMAA-01-Main_Spanish,,,,,,; 2,Attendance,3021,,,,,,,; 3,Counselor,3023,,,,,,,; 4,Nurse,3050,,,,,,,; 5,Enrolment,3020,,,,,,,; 6,PowerschoolPress,3062,,,,,,,; 7,Admistrator,3024,,,,,,,",TRUE,silence.wav,0,0,FALSE
